Ship 1 arrival time,Ship 1 teu,Ship 1 waiting cost,Ship 2 arrival time,Ship 2 teu,Ship 2 waiting cost,Ship 3 arrival time,Ship 3 teu,Ship 3 waiting cost,Ship 4 arrival time,Ship 4 teu,Ship 4 waiting cost,Ship 5 arrival time,Ship 5 teu,Ship 5 waiting cost,U,V 0,V 1,X 0,X 1
0.3420315667231625,2283,3174,1.8611329359857731,2423,3300,2.1863588772865272,2936,3374,3.970659659363224,2822,3725,5.260914284338691,2957,3398,1,2,5,9.2350765508898,7.97750326447866
0.3420315667231625,2283,3174,2.1863588772865272,2936,3374,3.970659659363224,2822,3725,5.260914284338691,2957,3398,5.545958323584889,1625,3389,4,2,5,9.2350765508898,8.98750326447866
0.3420315667231625,2283,3174,2.1863588772865272,2936,3374,3.970659659363224,2822,3725,5.260914284338691,2957,3398,5.6255242920138535,1072,3986,4,5,2,9.2350765508898,9.66550326447866
0.3420315667231625,2283,3174,2.1863588772865272,2936,3374,3.970659659363224,2822,3725,5.260914284338691,2957,3398,5.961860380996432,2858,3038,0,5,2,9.6810765508898,10.68250326447866
2.1863588772865272,2936,3374,3.970659659363224,2822,3725,5.260914284338691,2957,3398,5.961860380996432,2858,3038,6.193909432042627,1302,3458,4,5,2,10.6330765508898,10.68250326447866
2.1863588772865272,2936,3374,3.970659659363224,2822,3725,5.260914284338691,2957,3398,5.961860380996432,2858,3038,6.425058328711254,1297,3803,4,2,5,11.1750765508898,10.68250326447866
2.1863588772865272,2936,3374,3.970659659363224,2822,3725,5.260914284338691,2957,3398,5.961860380996432,2858,3038,6.754942452227818,2467,3627,4,2,5,11.9880765508898,11.22250326447866
2.1863588772865272,2936,3374,3.970659659363224,2822,3725,5.260914284338691,2957,3398,5.961860380996432,2858,3038,6.851812525362103,2507,3731,4,5,2,11.9880765508898,12.250503264478661
2.1863588772865272,2936,3374,3.970659659363224,2822,3725,5.260914284338691,2957,3398,5.961860380996432,2858,3038,7.04722791037009,2549,3693,4,5,2,13.032076550889801,13.792503264478661
2.1863588772865272,2936,3374,3.970659659363224,2822,3725,5.260914284338691,2957,3398,5.961860380996432,2858,3038,7.355038781351242,2081,3655,4,2,5,14.0940765508898,13.792503264478661
2.1863588772865272,2936,3374,3.970659659363224,2822,3725,5.260914284338691,2957,3398,5.961860380996432,2858,3038,7.5849009446598465,1298,3073,4,2,5,15.6870765508898,14.660503264478661
2.1863588772865272,2936,3374,3.970659659363224,2822,3725,5.260914284338691,2957,3398,5.961860380996432,2858,3038,7.831596717202686,1875,3782,4,2,5,15.6870765508898,15.200503264478662
2.1863588772865272,2936,3374,3.970659659363224,2822,3725,5.260914284338691,2957,3398,5.961860380996432,2858,3038,8.247468075844388,1809,3299,4,5,2,15.6870765508898,15.982503264478662
2.1863588772865272,2936,3374,3.970659659363224,2822,3725,5.260914284338691,2957,3398,5.961860380996432,2858,3038,8.487612022925006,1717,3596,4,5,2,16.4410765508898,17.15550326447866
2.1863588772865272,2936,3374,3.970659659363224,2822,3725,5.260914284338691,2957,3398,5.961860380996432,2858,3038,8.597127693131903,1856,3163,4,3,4,17.1570765508898,17.15550326447866
2.1863588772865272,2936,3374,3.970659659363224,2822,3725,5.260914284338691,2957,3398,5.961860380996432,2858,3038,8.733368884865717,2734,3927,4,5,2,17.634409884223132,18.123003264478662
2.1863588772865272,2936,3374,3.970659659363224,2822,3725,5.260914284338691,2957,3398,5.961860380996432,2858,3038,8.913382563150464,2798,3539,1,4,3,18.774409884223132,19.09050326447866
2.1863588772865272,2936,3374,5.260914284338691,2957,3398,5.961860380996432,2858,3038,8.913382563150464,2798,3539,9.107991827849004,2211,3352,4,1,6,20.24440988422313,18.605138804393484
2.1863588772865272,2936,3374,5.260914284338691,2957,3398,5.961860380996432,2858,3038,8.913382563150464,2798,3539,9.222719020438763,2192,3298,4,1,6,24.65440988422313,19.373472137726818
2.1863588772865272,2936,3374,5.260914284338691,2957,3398,5.961860380996432,2858,3038,8.913382563150464,2798,3539,9.388060646428446,2995,3962,4,1,6,24.65440988422313,20.135138804393485
2.1863588772865272,2936,3374,5.260914284338691,2957,3398,5.961860380996432,2858,3038,8.913382563150464,2798,3539,9.630299936048873,2824,3138,3,2,5,24.65440988422313,21.175138804393484
2.1863588772865272,2936,3374,5.260914284338691,2957,3398,5.961860380996432,2858,3038,9.630299936048873,2824,3138,9.781834260639707,1650,3925,4,2,5,22.39477434430831,22.341138804393484
2.1863588772865272,2936,3374,5.260914284338691,2957,3398,5.961860380996432,2858,3038,9.630299936048873,2824,3138,9.87986744305244,2440,3296,4,5,2,22.39477434430831,23.029138804393483
2.1863588772865272,2936,3374,5.260914284338691,2957,3398,5.961860380996432,2858,3038,9.630299936048873,2824,3138,10.05193486137769,2668,3878,4,5,2,23.410774344308308,24.061138804393483
2.1863588772865272,2936,3374,5.260914284338691,2957,3398,5.961860380996432,2858,3038,9.630299936048873,2824,3138,10.478063546662726,2429,3166,4,2,5,24.522774344308306,24.061138804393483
2.1863588772865272,2936,3374,5.260914284338691,2957,3398,5.961860380996432,2858,3038,9.630299936048873,2824,3138,10.696923940809533,1565,3175,4,2,5,26.19077434430831,25.073138804393484
2.1863588772865272,2936,3374,5.260914284338691,2957,3398,5.961860380996432,2858,3038,9.630299936048873,2824,3138,11.19384274469705,2252,3903,4,2,5,26.19077434430831,25.725138804393485
2.1863588772865272,2936,3374,5.260914284338691,2957,3398,5.961860380996432,2858,3038,9.630299936048873,2824,3138,11.723879122937912,1401,3596,4,5,2,26.19077434430831,26.663138804393483
2.1863588772865272,2936,3374,5.260914284338691,2957,3398,5.961860380996432,2858,3038,9.630299936048873,2824,3138,11.97981609381906,1327,3785,4,5,2,26.77477434430831,28.070138804393483
2.1863588772865272,2936,3374,5.260914284338691,2957,3398,5.961860380996432,2858,3038,9.630299936048873,2824,3138,12.185023300993205,1941,3801,4,5,2,27.32677434430831,28.070138804393483
2.1863588772865272,2936,3374,5.260914284338691,2957,3398,5.961860380996432,2858,3038,9.630299936048873,2824,3138,12.297306729145406,2556,3879,4,3,4,28.13477434430831,28.070138804393483
2.1863588772865272,2936,3374,5.260914284338691,2957,3398,5.961860380996432,2858,3038,9.630299936048873,2824,3138,12.479782362611914,1557,3021,4,5,2,28.673441010974976,29.400138804393485
2.1863588772865272,2936,3374,5.260914284338691,2957,3398,5.961860380996432,2858,3038,9.630299936048873,2824,3138,0.0,0,0,1,5,2,29.321441010974976,30.730138804393484
2.1863588772865272,2936,3374,5.961860380996432,2858,3038,9.630299936048873,2824,3138,0.0,0,0,0.0,0,0,0,4,3,30.553441010974975,30.730138804393484
5.961860380996432,2858,3038,9.630299936048873,2824,3138,0.0,0,0,0.0,0,0,0.0,0,0,1,1,6,32.08344101097497,30.26057287325398
5.961860380996432,2858,3038,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,6,36.673441010974976,31.24057287325398
0.4473681566579588,2828,3537,0.7713363898210689,2675,3131,1.2489956073601665,1072,3899,1.3042668703078566,1713,3250,1.5436723904994072,1907,3030,0,6,1,0.0,0.0
0.7713363898210689,2675,3131,1.2489956073601665,1072,3899,1.3042668703078566,1713,3250,1.5436723904994072,1907,3030,1.8716852238020196,2321,3449,0,1,6,1.4290348233246255,0.0
1.2489956073601665,1072,3899,1.3042668703078566,1713,3250,1.5436723904994072,1907,3030,1.8716852238020196,2321,3449,2.088303082463112,2018,3424,0,1,6,6.337368156657958,1.6996697231544022
1.3042668703078566,1713,3250,1.5436723904994072,1907,3030,1.8716852238020196,2321,3449,2.088303082463112,2018,3424,2.223870551104468,1530,3211,0,1,6,6.337368156657958,2.071336389821069
1.5436723904994072,1907,3030,1.8716852238020196,2321,3449,2.088303082463112,2018,3424,2.223870551104468,1530,3211,2.493547211375037,1953,3424,3,1,6,6.337368156657957,2.666336389821069
1.5436723904994072,1907,3030,1.8716852238020196,2321,3449,2.088303082463112,2018,3424,2.493547211375037,1953,3424,2.6169855956470562,2101,3508,3,1,6,6.337368156657957,3.1980030564877358
1.5436723904994072,1907,3030,1.8716852238020196,2321,3449,2.088303082463112,2018,3424,2.6169855956470562,2101,3508,2.9051979814277384,1318,3462,4,2,5,6.337368156657957,3.876336389821069
1.5436723904994072,1907,3030,1.8716852238020196,2321,3449,2.088303082463112,2018,3424,2.6169855956470562,2101,3508,3.1284523724049347,1484,3891,4,2,5,4.767685606572847,4.426336389821069
1.5436723904994072,1907,3030,1.8716852238020196,2321,3449,2.088303082463112,2018,3424,2.6169855956470562,2101,3508,3.2567986428265763,2435,3182,3,5,2,4.767685606572847,5.044336389821069
1.5436723904994072,1907,3030,1.8716852238020196,2321,3449,2.088303082463112,2018,3424,3.2567986428265763,2435,3182,3.3687489542057074,2191,3270,2,5,2,5.643685606572848,5.971336389821069
1.5436723904994072,1907,3030,1.8716852238020196,2321,3449,3.2567986428265763,2435,3182,3.3687489542057074,2191,3270,3.563650011047298,2202,3212,0,2,5,6.483685606572847,5.971336389821069
1.8716852238020196,2321,3449,3.2567986428265763,2435,3182,3.3687489542057074,2191,3270,3.563650011047298,2202,3212,3.671666056856732,2912,3934,2,2,5,7.743685606572848,6.765336389821069
1.8716852238020196,2321,3449,3.2567986428265763,2435,3182,3.563650011047298,2202,3212,3.671666056856732,2912,3934,4.037059410614416,1386,3572,4,2,5,7.743685606572848,7.677336389821069
1.8716852238020196,2321,3449,3.2567986428265763,2435,3182,3.563650011047298,2202,3212,3.671666056856732,2912,3934,4.248317766842318,1758,3022,4,5,2,7.743685606572848,8.25533638982107
1.8716852238020196,2321,3449,3.2567986428265763,2435,3182,3.563650011047298,2202,3212,3.671666056856732,2912,3934,4.343405523257284,2490,3227,0,5,2,8.475685606572847,9.122336389821069
3.2567986428265763,2435,3182,3.563650011047298,2202,3212,3.671666056856732,2912,3934,4.343405523257284,2490,3227,4.601228698878487,2304,3295,1,2,5,9.443685606572847,9.122336389821069
3.2567986428265763,2435,3182,3.671666056856732,2912,3934,4.343405523257284,2490,3227,4.601228698878487,2304,3295,4.785244269732873,1137,3148,4,2,5,10.895685606572847,10.040336389821068
3.2567986428265763,2435,3182,3.671666056856732,2912,3934,4.343405523257284,2490,3227,4.601228698878487,2304,3295,4.962406597119945,2033,3253,4,2,5,10.895685606572847,10.514336389821068
3.2567986428265763,2435,3182,3.671666056856732,2912,3934,4.343405523257284,2490,3227,4.601228698878487,2304,3295,5.072246628176322,2405,3477,4,5,2,10.895685606572847,11.362336389821069
3.2567986428265763,2435,3182,3.671666056856732,2912,3934,4.343405523257284,2490,3227,4.601228698878487,2304,3295,5.346959179496267,1593,3827,4,5,2,11.897685606572848,12.634336389821069
3.2567986428265763,2435,3182,3.671666056856732,2912,3934,4.343405523257284,2490,3227,4.601228698878487,2304,3295,5.581483990609135,1810,3232,4,4,3,12.561685606572848,12.634336389821069
3.2567986428265763,2435,3182,3.671666056856732,2912,3934,4.343405523257284,2490,3227,4.601228698878487,2304,3295,5.747465526034302,2900,3139,3,1,6,13.504185606572848,12.388786128738328
3.2567986428265763,2435,3182,3.671666056856732,2912,3934,4.343405523257284,2490,3227,5.747465526034302,2900,3139,6.087928834600482,1208,3957,4,1,6,16.331685606572847,13.188786128738329
3.2567986428265763,2435,3182,3.671666056856732,2912,3934,4.343405523257284,2490,3227,5.747465526034302,2900,3139,6.198080740707231,2566,3664,4,2,5,16.331685606572847,13.608786128738329
3.2567986428265763,2435,3182,3.671666056856732,2912,3934,4.343405523257284,2490,3227,5.747465526034302,2900,3139,6.358641133743683,1907,3479,4,2,5,14.760235867655588,14.678786128738329
3.2567986428265763,2435,3182,3.671666056856732,2912,3934,4.343405523257284,2490,3227,5.747465526034302,2900,3139,6.529933022537349,1410,3274,4,6,1,14.760235867655588,15.47278612873833
3.2567986428265763,2435,3182,3.671666056856732,2912,3934,4.343405523257284,2490,3227,5.747465526034302,2900,3139,6.876449899177428,1995,3635,4,5,2,15.250235867655588,18.64878612873833
3.2567986428265763,2435,3182,3.671666056856732,2912,3934,4.343405523257284,2490,3227,5.747465526034302,2900,3139,7.189536464001403,2218,3809,4,5,2,16.082235867655587,16.70451099819696
3.2567986428265763,2435,3182,3.671666056856732,2912,3934,4.343405523257284,2490,3227,5.747465526034302,2900,3139,8.270030343211982,2944,3107,1,2,5,17.006235867655587,16.70451099819696
3.2567986428265763,2435,3182,4.343405523257284,2490,3227,5.747465526034302,2900,3139,8.270030343211982,2944,3107,8.529214927108898,2417,3883,4,2,5,18.392235867655586,17.918510998196957
3.2567986428265763,2435,3182,4.343405523257284,2490,3227,5.747465526034302,2900,3139,8.270030343211982,2944,3107,8.79604970527717,2106,3113,4,5,2,18.392235867655586,18.926510998196957
3.2567986428265763,2435,3182,4.343405523257284,2490,3227,5.747465526034302,2900,3139,8.270030343211982,2944,3107,8.947873890261588,2681,3869,4,5,2,19.270235867655586,20.438510998196957
3.2567986428265763,2435,3182,4.343405523257284,2490,3227,5.747465526034302,2900,3139,8.270030343211982,2944,3107,9.263094792494947,2327,3113,4,4,3,20.388235867655585,20.438510998196957
3.2567986428265763,2435,3182,4.343405523257284,2490,3227,5.747465526034302,2900,3139,8.270030343211982,2944,3107,9.381918031996412,2302,3482,4,1,6,21.600735867655583,20.049085954683168
3.2567986428265763,2435,3182,4.343405523257284,2490,3227,5.747465526034302,2900,3139,8.270030343211982,2944,3107,9.416861602166883,1267,3834,4,1,6,25.238235867655582,20.84908595468317
3.2567986428265763,2435,3182,4.343405523257284,2490,3227,5.747465526034302,2900,3139,8.270030343211982,2944,3107,9.512087910914188,2548,3250,0,1,6,25.238235867655582,21.28908595468317
4.343405523257284,2490,3227,5.747465526034302,2900,3139,8.270030343211982,2944,3107,9.512087910914188,2548,3250,9.757252761372241,2407,3646,4,2,5,25.238235867655582,22.13408595468317
4.343405523257284,2490,3227,5.747465526034302,2900,3139,8.270030343211982,2944,3107,9.512087910914188,2548,3250,9.810577391524859,2245,3472,4,3,4,23.263660911169378,23.136085954683168
4.343405523257284,2490,3227,5.747465526034302,2900,3139,8.270030343211982,2944,3107,9.512087910914188,2548,3250,10.088438884117453,2694,3437,0,6,1,22.887135925673974,24.30608595468317
5.747465526034302,2900,3139,8.270030343211982,2944,3107,9.512087910914188,2548,3250,10.088438884117453,2694,3437,10.221229991321572,1645,3268,4,6,1,23.752135925673972,27.816085954683167
5.747465526034302,2900,3139,8.270030343211982,2944,3107,9.512087910914188,2548,3250,10.088438884117453,2694,3437,10.511916440668914,1708,3062,4,6,1,24.323802592340638,27.816085954683167
5.747465526034302,2900,3139,8.270030343211982,2944,3107,9.512087910914188,2548,3250,10.088438884117453,2694,3437,10.69393549898832,1007,3076,4,5,2,24.91713592567397,27.816085954683167
5.747465526034302,2900,3139,8.270030343211982,2944,3107,9.512087910914188,2548,3250,10.088438884117453,2694,3437,11.158590544972013,1417,3580,4,5,2,25.337135925673973,26.0699442735119
5.747465526034302,2900,3139,8.270030343211982,2944,3107,9.512087910914188,2548,3250,10.088438884117453,2694,3437,11.318600740573242,2252,3427,4,4,3,25.927135925673973,26.0699442735119
5.747465526034302,2900,3139,8.270030343211982,2944,3107,9.512087910914188,2548,3250,10.088438884117453,2694,3437,11.718848382822694,2837,3012,3,1,6,27.099635925673972,25.825674824232593
5.747465526034302,2900,3139,8.270030343211982,2944,3107,9.512087910914188,2548,3250,11.718848382822694,2837,3012,12.071903919709591,1675,3286,4,1,6,30.617135925673974,26.76067482423259
5.747465526034302,2900,3139,8.270030343211982,2944,3107,9.512087910914188,2548,3250,11.718848382822694,2837,3012,0.0,0,0,2,1,6,30.617135925673974,27.34234149089926
5.747465526034302,2900,3139,8.270030343211982,2944,3107,11.718848382822694,2837,3012,0.0,0,0,0.0,0,0,0,1,6,30.617135925673974,28.22734149089926
8.270030343211982,2944,3107,11.718848382822694,2837,3012,0.0,0,0,0.0,0,0,0.0,0,0,1,1,6,30.617135925673974,29.234008157565928
8.270030343211982,2944,3107,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,6,30.617135925673974,30.219008157565927
0.3808343364711023,2835,3243,0.4549022285108992,2374,3767,0.6575720671112275,1985,3374,1.0819408157919177,1449,3061,1.2997737684867618,1824,3305,0,2,5,0.0,0.0
0.4549022285108992,2374,3767,0.6575720671112275,1985,3374,1.0819408157919177,1449,3061,1.2997737684867618,1824,3305,1.4613959334985318,2856,3541,0,1,6,3.3358343364711023,0.0
0.6575720671112275,1985,3374,1.0819408157919177,1449,3061,1.2997737684867618,1824,3305,1.4613959334985318,2856,3541,1.78191350051546,1531,3563,1,1,6,6.290834336471103,1.2799022285108992
0.6575720671112275,1985,3374,1.2997737684867618,1824,3305,1.4613959334985318,2856,3541,1.78191350051546,1531,3563,1.8357207300003144,2599,3233,3,1,6,6.290834336471102,1.7832355618442324
0.6575720671112275,1985,3374,1.2997737684867618,1824,3305,1.4613959334985318,2856,3541,1.8357207300003144,2599,3233,1.995289200395845,2047,3548,1,1,6,6.290834336471102,2.314902228510899
0.6575720671112275,1985,3374,1.4613959334985318,2856,3541,1.8357207300003144,2599,3233,1.995289200395845,2047,3548,2.289289920600348,1821,3194,4,1,6,6.290834336471102,2.9482355618442324
0.6575720671112275,1985,3374,1.4613959334985318,2856,3541,1.8357207300003144,2599,3233,1.995289200395845,2047,3548,2.3847930484982154,1417,3049,4,2,5,6.290834336471102,3.5799022285108992
0.6575720671112275,1985,3374,1.4613959334985318,2856,3541,1.8357207300003144,2599,3233,1.995289200395845,2047,3548,2.561260795056019,2231,3889,4,2,5,4.619534949157668,4.1699022285108995
0.6575720671112275,1985,3374,1.4613959334985318,2856,3541,1.8357207300003144,2599,3233,1.995289200395845,2047,3548,2.6011469286220947,2703,3988,3,5,2,4.619534949157668,5.099902228510899
0.6575720671112275,1985,3374,1.4613959334985318,2856,3541,1.8357207300003144,2599,3233,2.6011469286220947,2703,3988,2.7860626726187445,1398,3724,4,5,2,5.471534949157668,6.4949022285109
0.6575720671112275,1985,3374,1.4613959334985318,2856,3541,1.8357207300003144,2599,3233,2.6011469286220947,2703,3988,3.0852262426217987,2978,3127,0,5,2,6.053534949157668,6.4949022285109
1.4613959334985318,2856,3541,1.8357207300003144,2599,3233,2.6011469286220947,2703,3988,3.0852262426217987,2978,3127,3.256822013880241,1820,3687,4,2,5,6.881534949157668,6.4949022285109
1.4613959334985318,2856,3541,1.8357207300003144,2599,3233,2.6011469286220947,2703,3988,3.0852262426217987,2978,3127,3.6646347179100083,2967,3975,2,2,5,8.123534949157667,7.2529022285109
1.4613959334985318,2856,3541,1.8357207300003144,2599,3233,3.0852262426217987,2978,3127,3.6646347179100083,2967,3975,3.8626594678056674,2349,3612,4,5,2,8.123534949157667,8.3789022285109
1.4613959334985318,2856,3541,1.8357207300003144,2599,3233,3.0852262426217987,2978,3127,3.6646347179100083,2967,3975,4.082756820591846,1357,3530,4,5,2,9.101534949157667,10.0679022285109
1.4613959334985318,2856,3541,1.8357207300003144,2599,3233,3.0852262426217987,2978,3127,3.6646347179100083,2967,3975,4.265814497008324,2605,3024,3,4,3,9.667534949157668,10.0679022285109
1.4613959334985318,2856,3541,1.8357207300003144,2599,3233,3.0852262426217987,2978,3127,4.265814497008324,2605,3024,4.331459769265267,1166,3019,4,1,6,11.212534949157668,9.745779802059822
1.4613959334985318,2856,3541,1.8357207300003144,2599,3233,3.0852262426217987,2978,3127,4.265814497008324,2605,3024,4.394864027959451,2850,3669,4,1,6,15.847534949157668,10.150779802059821
1.4613959334985318,2856,3541,1.8357207300003144,2599,3233,3.0852262426217987,2978,3127,4.265814497008324,2605,3024,4.778689957814196,1820,3678,4,1,6,15.847534949157668,11.140779802059821
1.4613959334985318,2856,3541,1.8357207300003144,2599,3233,3.0852262426217987,2978,3127,4.265814497008324,2605,3024,5.05240195750525,1998,3474,4,1,6,15.847534949157668,11.772446468726487
1.4613959334985318,2856,3541,1.8357207300003144,2599,3233,3.0852262426217987,2978,3127,4.265814497008324,2605,3024,5.2168715666632615,2479,3475,4,2,5,15.847534949157668,12.46577980205982
1.4613959334985318,2856,3541,1.8357207300003144,2599,3233,3.0852262426217987,2978,3127,4.265814497008324,2605,3024,5.526067878623495,2292,3194,4,2,5,13.809990708942077,13.49777980205982
1.4613959334985318,2856,3541,1.8357207300003144,2599,3233,3.0852262426217987,2978,3127,4.265814497008324,2605,3024,5.727853389289312,2043,3277,4,5,2,13.809990708942077,14.451779802059821
1.4613959334985318,2856,3541,1.8357207300003144,2599,3233,3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,1,5,2,14.661990708942078,15.88277980205982
1.4613959334985318,2856,3541,3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,6.407234470534648,1767,3734,4,5,2,15.743990708942079,15.88277980205982
1.4613959334985318,2856,3541,3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,6.724857567227075,2988,3346,0,2,5,16.47999070894208,15.88277980205982
3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,6.724857567227075,2988,3346,7.185584968496411,2886,3718,4,2,5,17.58399070894208,17.07277980205982
3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,6.724857567227075,2988,3346,7.405965773877523,1465,3921,4,5,2,17.58399070894208,18.274779802059818
3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,6.724857567227075,2988,3346,8.029454031226448,1286,3673,4,6,1,18.193990708942078,20.07777980205982
3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,6.724857567227075,2988,3346,8.144597707398836,1802,3346,4,6,1,18.640657375608743,22.571568895177563
3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,6.724857567227075,2988,3346,8.234360858233073,2362,3759,4,5,2,19.265657375608743,22.571568895177563
3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,6.724857567227075,2988,3346,8.410801186472472,2716,3481,4,5,2,20.24965737560874,20.60611313539315
3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,6.724857567227075,2988,3346,8.499366276356591,1692,3405,4,1,6,21.381657375608743,20.60611313539315
3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,6.724857567227075,2988,3346,8.779879581088696,1884,3224,4,1,6,25.90965737560874,21.192779802059817
3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,6.724857567227075,2988,3346,8.89783563957634,1188,3218,4,1,6,25.90965737560874,21.84611313539315
3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,6.724857567227075,2988,3346,9.466636656011543,1326,3858,4,1,6,25.90965737560874,22.259446468726484
3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,6.724857567227075,2988,3346,9.633319780584225,2045,3138,4,2,5,25.90965737560874,22.719446468726485
3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,6.724857567227075,2988,3346,9.835236804116297,2397,3265,4,2,5,24.084551922167613,23.571446468726485
3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,6.724857567227075,2988,3346,9.986349203043787,2667,3227,4,5,2,24.084551922167613,24.569446468726486
3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,6.724857567227075,2988,3346,10.349249845073652,2273,3141,4,5,2,25.19655192216761,26.066446468726486
3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,6.724857567227075,2988,3346,10.624255692268436,1411,3252,4,2,5,26.14455192216761,26.066446468726486
3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,6.724857567227075,2988,3346,10.862855404491956,1759,3283,4,2,5,27.566551922167612,26.654446468726487
3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,6.724857567227075,2988,3346,11.028030620428677,2259,3820,4,2,5,27.566551922167612,27.386446468726486
3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,6.724857567227075,2988,3346,11.484824691816948,1107,3481,4,6,1,27.566551922167612,28.328446468726487
3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,6.724857567227075,2988,3346,11.73624414873414,2582,3331,4,6,1,27.951551922167614,32.096446468726484
3.0852262426217987,2978,3127,4.265814497008324,2605,3024,6.322314842341256,2965,3492,6.724857567227075,2988,3346,11.944633011484663,1341,3960,4,5,2,28.848218588834282,32.096446468726484
