Current V 0,Current V 1,Ship 1 arrival time,Ship 1 teu,Ship 1 waiting cost,Ship 2 arrival time,Ship 2 teu,Ship 2 waiting cost,Ship 3 arrival time,Ship 3 teu,Ship 3 waiting cost,Ship 4 arrival time,Ship 4 teu,Ship 4 waiting cost,Ship 5 arrival time,Ship 5 teu,Ship 5 waiting cost,Ship 6 arrival time,Ship 6 teu,Ship 6 waiting cost,U,V 0,V 1,y 0,y 1
1,6,1.67,2548,3600,2.25,2961,3600,4.15,2674,3600,5.32,2848,3600,5.44,2697,3600,8.12,1293,3600,5,1,6,4.567640689300411,0.0
1,6,1.67,2548,3600,2.25,2961,3600,4.15,2674,3600,5.32,2848,3600,5.44,2697,3600,8.67,2747,3600,0,6,1,4.119307355967077,0.0
6,1,2.25,2961,3600,4.15,2674,3600,5.32,2848,3600,5.44,2697,3600,8.67,2747,3600,9.35,2778,3600,1,6,1,0.0,4.88235931069959
6,1,2.25,2961,3600,5.32,2848,3600,5.44,2697,3600,8.67,2747,3600,9.35,2778,3600,9.43,2462,3600,5,1,6,0.0,3.954025977366257
1,6,2.25,2961,3600,5.32,2848,3600,5.44,2697,3600,8.67,2747,3600,9.35,2778,3600,9.66,1833,3600,5,1,6,5.2446067815500665,0.0
1,6,2.25,2961,3600,5.32,2848,3600,5.44,2697,3600,8.67,2747,3600,9.35,2778,3600,9.84,2988,3600,2,6,1,4.6079401148834,0.0
6,1,2.25,2961,3600,5.32,2848,3600,8.67,2747,3600,9.35,2778,3600,9.84,2988,3600,10.1,1665,3600,5,6,1,0.0,5.287059885116598
6,1,2.25,2961,3600,5.32,2848,3600,8.67,2747,3600,9.35,2778,3600,9.84,2988,3600,10.41,2852,3600,2,1,6,0.0,4.708726551783265
1,6,2.25,2961,3600,5.32,2848,3600,9.35,2778,3600,9.84,2988,3600,10.41,2852,3600,10.68,2007,3600,5,1,6,5.417156685813898,0.0
1,6,2.25,2961,3600,5.32,2848,3600,9.35,2778,3600,9.84,2988,3600,10.41,2852,3600,10.93,2323,3600,5,6,1,4.720490019147231,0.0
6,1,2.25,2961,3600,5.32,2848,3600,9.35,2778,3600,9.84,2988,3600,10.41,2852,3600,10.98,2020,3600,5,5,2,0.0,4.6338072190310164
5,2,2.25,2961,3600,5.32,2848,3600,9.35,2778,3600,9.84,2988,3600,10.41,2852,3600,11.25,2825,3600,2,1,6,0.0,2.743614438062032
1,6,2.25,2961,3600,5.32,2848,3600,9.84,2988,3600,10.41,2852,3600,11.25,2825,3600,11.55,1388,3600,5,1,6,5.894064260322995,0.0
1,6,2.25,2961,3600,5.32,2848,3600,9.84,2988,3600,10.41,2852,3600,11.25,2825,3600,11.75,2235,3600,5,1,6,5.412397593656328,0.0
1,6,2.25,2961,3600,5.32,2848,3600,9.84,2988,3600,10.41,2852,3600,11.25,2825,3600,12.01,2749,3600,5,6,1,4.635730926989661,0.0
6,1,2.25,2961,3600,5.32,2848,3600,9.84,2988,3600,10.41,2852,3600,11.25,2825,3600,12.37,2888,3600,4,1,6,0.0,5.604600401057278
1,6,2.25,2961,3600,5.32,2848,3600,9.84,2988,3600,10.41,2852,3600,12.37,2888,3600,12.54,2406,3600,5,6,1,5.06039959894272,0.0
6,1,2.25,2961,3600,5.32,2848,3600,9.84,2988,3600,10.41,2852,3600,12.37,2888,3600,12.79,2578,3600,5,1,6,0.0,4.85793373439061
1,6,2.25,2961,3600,5.32,2848,3600,9.84,2988,3600,10.41,2852,3600,12.37,2888,3600,12.93,2533,3600,5,6,1,4.687066265609388,0.0
6,1,2.25,2961,3600,5.32,2848,3600,9.84,2988,3600,10.41,2852,3600,12.37,2888,3600,13.15,1817,3600,5,6,1,0.0,5.067933734390614
6,1,2.25,2961,3600,5.32,2848,3600,9.84,2988,3600,10.41,2852,3600,12.37,2888,3600,13.35,1112,3600,5,6,1,0.0,4.436267067723946
6,1,2.25,2961,3600,5.32,2848,3600,9.84,2988,3600,10.41,2852,3600,12.37,2888,3600,0.0,0,0,1,6,1,0.0,4.04960040105728
6,1,2.25,2961,3600,9.84,2988,3600,10.41,2852,3600,12.37,2888,3600,0.0,0,0,0.0,0,0,0,2,5,0.0,3.0612670677239464
2,5,9.84,2988,3600,10.41,2852,3600,12.37,2888,3600,0.0,0,0,0.0,0,0,0.0,0,0,1,2,5,6.526826506243758,0.0
2,5,9.84,2988,3600,12.37,2888,3600,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,4,3,4.15082650624376,0.0
4,3,9.84,2988,3600,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,4,3,0.0,4.421260240634364
1,1,0.1,1625,3600,0.36,2544,3600,0.64,1039,3600,0.85,2244,3600,1.1,1734,3600,1.3,2103,3600,1,2,5,0.0,0.0
2,5,0.1,1625,3600,0.64,1039,3600,0.85,2244,3600,1.1,1734,3600,1.3,2103,3600,1.4,2474,3600,0,6,1,6.02,0.0
6,1,0.64,1039,3600,0.85,2244,3600,1.1,1734,3600,1.3,2103,3600,1.4,2474,3600,1.54,2244,3600,0,2,5,0.0,2.246666666666667
2,5,0.85,2244,3600,1.1,1734,3600,1.3,2103,3600,1.4,2474,3600,1.54,2244,3600,1.79,1469,3600,0,6,1,3.090666666666666,0.0
6,1,1.1,1734,3600,1.3,2103,3600,1.4,2474,3600,1.54,2244,3600,1.79,1469,3600,2.37,2682,3600,0,1,6,0.0,3.926666666666666
1,6,1.3,2103,3600,1.4,2474,3600,1.54,2244,3600,1.79,1469,3600,2.37,2682,3600,2.77,2779,3600,0,6,1,3.583333333333333,0.0
6,1,1.4,2474,3600,1.54,2244,3600,1.79,1469,3600,2.37,2682,3600,2.77,2779,3600,2.92,2015,3600,2,6,1,0.0,3.8049999999999997
6,1,1.4,2474,3600,1.54,2244,3600,2.37,2682,3600,2.77,2779,3600,2.92,2015,3600,3.27,2469,3600,1,1,6,0.0,3.295
1,6,1.4,2474,3600,2.37,2682,3600,2.77,2779,3600,2.92,2015,3600,3.27,2469,3600,3.69,1019,3600,3,5,2,4.555833333333332,0.0
5,2,1.4,2474,3600,2.37,2682,3600,2.77,2779,3600,3.27,2469,3600,3.69,1019,3600,4.09,2066,3600,4,2,5,0.0,2.7379999999999995
2,5,1.4,2474,3600,2.37,2682,3600,2.77,2779,3600,3.27,2469,3600,4.09,2066,3600,4.26,2106,3600,3,6,1,1.9800000000000004,0.0
6,1,1.4,2474,3600,2.37,2682,3600,2.77,2779,3600,4.09,2066,3600,4.26,2106,3600,4.55,2183,3600,3,1,6,0.0,4.856666666666666
1,6,1.4,2474,3600,2.37,2682,3600,2.77,2779,3600,4.26,2106,3600,4.55,2183,3600,4.65,1978,3600,5,6,1,3.7733333333333343,0.0
6,1,1.4,2474,3600,2.37,2682,3600,2.77,2779,3600,4.26,2106,3600,4.55,2183,3600,4.84,1937,3600,5,1,6,0.0,3.963333333333333
1,6,1.4,2474,3600,2.37,2682,3600,2.77,2779,3600,4.26,2106,3600,4.55,2183,3600,5.05,2432,3600,3,6,1,3.543333333333332,0.0
6,1,1.4,2474,3600,2.37,2682,3600,2.77,2779,3600,4.55,2183,3600,5.05,2432,3600,5.17,1297,3600,5,6,1,0.0,4.213333333333333
6,1,1.4,2474,3600,2.37,2682,3600,2.77,2779,3600,4.55,2183,3600,5.05,2432,3600,5.37,1311,3600,5,2,5,0.0,3.7633333333333328
2,5,1.4,2474,3600,2.37,2682,3600,2.77,2779,3600,4.55,2183,3600,5.05,2432,3600,5.61,2836,3600,3,6,1,1.9446666666666683,0.0
6,1,1.4,2474,3600,2.37,2682,3600,2.77,2779,3600,5.05,2432,3600,5.61,2836,3600,5.83,2793,3600,3,1,6,0.0,4.487666666666665
1,6,1.4,2474,3600,2.37,2682,3600,2.77,2779,3600,5.61,2836,3600,5.83,2793,3600,6.17,1245,3600,5,1,6,4.3740000000000006,0.0
1,6,1.4,2474,3600,2.37,2682,3600,2.77,2779,3600,5.61,2836,3600,5.83,2793,3600,6.5,2549,3600,0,6,1,3.942333333333334,0.0
6,1,2.37,2682,3600,2.77,2779,3600,5.61,2836,3600,5.83,2793,3600,6.5,2549,3600,6.78,2895,3600,4,1,6,0.0,4.852666666666667
1,6,2.37,2682,3600,2.77,2779,3600,5.61,2836,3600,5.83,2793,3600,6.78,2895,3600,6.96,1294,3600,5,1,6,4.748999999999999,0.0
1,6,2.37,2682,3600,2.77,2779,3600,5.61,2836,3600,5.83,2793,3600,6.78,2895,3600,7.17,2744,3600,0,6,1,4.2989999999999995,0.0
6,1,2.77,2779,3600,5.61,2836,3600,5.83,2793,3600,6.78,2895,3600,7.17,2744,3600,7.38,2966,3600,4,6,1,0.0,5.2485
6,1,2.77,2779,3600,5.61,2836,3600,5.83,2793,3600,6.78,2895,3600,7.38,2966,3600,7.59,2640,3600,5,1,6,0.0,4.295166666666667
1,6,2.77,2779,3600,5.61,2836,3600,5.83,2793,3600,6.78,2895,3600,7.38,2966,3600,7.82,1003,3600,5,1,6,5.578583333333333,0.0
1,6,2.77,2779,3600,5.61,2836,3600,5.83,2793,3600,6.78,2895,3600,7.38,2966,3600,7.96,2272,3600,5,1,6,5.23025,0.0
1,6,2.77,2779,3600,5.61,2836,3600,5.83,2793,3600,6.78,2895,3600,7.38,2966,3600,8.22,1400,3600,5,1,6,4.441916666666666,0.0
1,6,2.77,2779,3600,5.61,2836,3600,5.83,2793,3600,6.78,2895,3600,7.38,2966,3600,8.39,1078,3600,5,2,5,3.9552499999999995,0.0
2,5,2.77,2779,3600,5.61,2836,3600,5.83,2793,3600,6.78,2895,3600,7.38,2966,3600,8.71,2421,3600,5,6,1,2.5685833333333363,0.0
6,1,2.77,2779,3600,5.61,2836,3600,5.83,2793,3600,6.78,2895,3600,7.38,2966,3600,8.81,1589,3600,5,6,1,0.0,4.911902777777776
6,1,2.77,2779,3600,5.61,2836,3600,5.83,2793,3600,6.78,2895,3600,7.38,2966,3600,8.9,1897,3600,5,5,2,0.0,4.36023611111111
5,2,2.77,2779,3600,5.61,2836,3600,5.83,2793,3600,6.78,2895,3600,7.38,2966,3600,9.11,1511,3600,5,2,5,0.0,2.228569444444446
2,5,2.77,2779,3600,5.61,2836,3600,5.83,2793,3600,6.78,2895,3600,7.38,2966,3600,9.22,2244,3600,5,6,1,3.2065722222222206,0.0
6,1,2.77,2779,3600,5.61,2836,3600,5.83,2793,3600,6.78,2895,3600,7.38,2966,3600,9.35,2953,3600,0,1,6,0.0,4.126713888888888
1,6,5.61,2836,3600,5.83,2793,3600,6.78,2895,3600,7.38,2966,3600,9.35,2953,3600,9.78,2230,3600,5,1,6,5.563286111111113,0.0
1,6,5.61,2836,3600,5.83,2793,3600,6.78,2895,3600,7.38,2966,3600,9.35,2953,3600,9.96,2576,3600,5,6,1,4.788286111111113,0.0
6,1,5.61,2836,3600,5.83,2793,3600,6.78,2895,3600,7.38,2966,3600,9.35,2953,3600,10.19,1471,3600,5,6,1,0.0,5.2177856481481495
6,1,5.61,2836,3600,5.83,2793,3600,6.78,2895,3600,7.38,2966,3600,9.35,2953,3600,10.49,1700,3600,5,6,1,0.0,4.70778564814815
6,1,5.61,2836,3600,5.83,2793,3600,6.78,2895,3600,7.38,2966,3600,9.35,2953,3600,10.72,1498,3600,5,5,2,0.0,4.11778564814815
5,2,5.61,2836,3600,5.83,2793,3600,6.78,2895,3600,7.38,2966,3600,9.35,2953,3600,11.08,1433,3600,5,2,5,0.0,2.279785648148149
2,5,5.61,2836,3600,5.83,2793,3600,6.78,2895,3600,7.38,2966,3600,9.35,2953,3600,11.26,2208,3600,5,6,1,2.8268857407407424,0.0
6,1,5.61,2836,3600,5.83,2793,3600,6.78,2895,3600,7.38,2966,3600,9.35,2953,3600,11.51,2942,3600,1,1,6,0.0,4.183223796296293
1,6,5.61,2836,3600,6.78,2895,3600,7.38,2966,3600,9.35,2953,3600,11.51,2942,3600,11.61,2104,3600,5,1,6,5.47010953703704,0.0
1,6,5.61,2836,3600,6.78,2895,3600,7.38,2966,3600,9.35,2953,3600,11.51,2942,3600,0.0,0,0,0,1,6,4.740109537037039,0.0
1,6,6.78,2895,3600,7.38,2966,3600,9.35,2953,3600,11.51,2942,3600,0.0,0,0,0.0,0,0,0,4,3,3.7551095370370398,0.0
4,3,7.38,2966,3600,9.35,2953,3600,11.51,2942,3600,0.0,0,0,0.0,0,0,0.0,0,0,2,2,5,0.0,5.429917847222221
2,5,7.38,2966,3600,9.35,2953,3600,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,4,3,4.118054768518526,0.0
4,3,7.38,2966,3600,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,4,3,0.0,4.57041784722222
1,1,0.17,1659,3600,0.34,1838,3600,0.67,2752,3600,0.84,1809,3600,1.07,1841,3600,1.32,1857,3600,0,5,2,0.0,0.0
5,2,0.34,1838,3600,0.67,2752,3600,0.84,1809,3600,1.07,1841,3600,1.32,1857,3600,1.73,2775,3600,2,6,1,4.31,0.0
6,1,0.34,1838,3600,0.67,2752,3600,1.07,1841,3600,1.32,1857,3600,1.73,2775,3600,1.93,1447,3600,0,6,1,0.0,3.8633333333333337
6,1,0.67,2752,3600,1.07,1841,3600,1.32,1857,3600,1.73,2775,3600,1.93,1447,3600,2.12,2337,3600,1,1,6,0.0,3.2250000000000005
1,6,0.67,2752,3600,1.32,1857,3600,1.73,2775,3600,1.93,1447,3600,2.12,2337,3600,2.31,1036,3600,1,6,1,3.7566666666666664,0.0
6,1,0.67,2752,3600,1.73,2775,3600,1.93,1447,3600,2.12,2337,3600,2.31,1036,3600,2.67,2585,3600,2,2,5,0.0,3.313333333333333
2,5,0.67,2752,3600,1.73,2775,3600,2.12,2337,3600,2.31,1036,3600,2.67,2585,3600,2.72,1249,3600,3,5,2,2.575333333333333,0.0
5,2,0.67,2752,3600,1.73,2775,3600,2.12,2337,3600,2.67,2585,3600,2.72,1249,3600,2.85,1997,3600,4,2,5,0.0,1.5260000000000007
2,5,0.67,2752,3600,1.73,2775,3600,2.12,2337,3600,2.67,2585,3600,2.85,1997,3600,3.61,1201,3600,2,2,5,2.556000000000001,0.0
2,5,0.67,2752,3600,1.73,2775,3600,2.67,2585,3600,2.85,1997,3600,3.61,1201,3600,3.65,1794,3600,4,3,4,0.6080000000000005,0.0
3,4,0.67,2752,3600,1.73,2775,3600,2.67,2585,3600,2.85,1997,3600,3.65,1794,3600,3.99,1045,3600,4,1,6,0.0,2.9879999999999995
1,6,0.67,2752,3600,1.73,2775,3600,2.67,2585,3600,2.85,1997,3600,3.99,1045,3600,4.25,2584,3600,4,2,5,3.2573333333333334,0.0
2,5,0.67,2752,3600,1.73,2775,3600,2.67,2585,3600,2.85,1997,3600,4.25,2584,3600,4.47,1130,3600,5,2,5,1.902666666666665,0.0
2,5,0.67,2752,3600,1.73,2775,3600,2.67,2585,3600,2.85,1997,3600,4.25,2584,3600,4.59,1968,3600,5,6,1,0.9626666666666654,0.0
6,1,0.67,2752,3600,1.73,2775,3600,2.67,2585,3600,2.85,1997,3600,4.25,2584,3600,4.87,2227,3600,3,6,1,0.0,4.252888888888887
6,1,0.67,2752,3600,1.73,2775,3600,2.67,2585,3600,4.25,2584,3600,4.87,2227,3600,4.99,2534,3600,4,1,6,0.0,3.559555555555554
1,6,0.67,2752,3600,1.73,2775,3600,2.67,2585,3600,4.25,2584,3600,4.99,2534,3600,5.14,1796,3600,5,1,6,4.497111111111111,0.0
1,6,0.67,2752,3600,1.73,2775,3600,2.67,2585,3600,4.25,2584,3600,4.99,2534,3600,5.33,1287,3600,5,2,5,3.8737777777777778,0.0
2,5,0.67,2752,3600,1.73,2775,3600,2.67,2585,3600,4.25,2584,3600,4.99,2534,3600,5.54,1753,3600,5,5,2,2.1784444444444446,0.0
5,2,0.67,2752,3600,1.73,2775,3600,2.67,2585,3600,4.25,2584,3600,4.99,2534,3600,5.65,2950,3600,4,1,6,0.0,3.4218222222222217
1,6,0.67,2752,3600,1.73,2775,3600,2.67,2585,3600,4.25,2584,3600,5.65,2950,3600,5.92,1768,3600,5,1,6,4.785755555555554,0.0
1,6,0.67,2752,3600,1.73,2775,3600,2.67,2585,3600,4.25,2584,3600,5.65,2950,3600,6.29,2743,3600,3,6,1,4.17242222222222,0.0
6,1,0.67,2752,3600,1.73,2775,3600,2.67,2585,3600,5.65,2950,3600,6.29,2743,3600,6.39,2777,3600,2,6,1,0.0,5.195707407407408
6,1,0.67,2752,3600,1.73,2775,3600,5.65,2950,3600,6.29,2743,3600,6.39,2777,3600,6.58,1433,3600,5,5,2,0.0,4.2973740740740745
5,2,0.67,2752,3600,1.73,2775,3600,5.65,2950,3600,6.29,2743,3600,6.39,2777,3600,6.72,1863,3600,5,2,5,0.0,2.2030407407407395
2,5,0.67,2752,3600,1.73,2775,3600,5.65,2950,3600,6.29,2743,3600,6.39,2777,3600,6.87,2423,3600,5,6,1,3.7163837037037055,0.0
6,1,0.67,2752,3600,1.73,2775,3600,5.65,2950,3600,6.29,2743,3600,6.39,2777,3600,7.14,1512,3600,5,6,1,0.0,4.485141481481481
6,1,0.67,2752,3600,1.73,2775,3600,5.65,2950,3600,6.29,2743,3600,6.39,2777,3600,7.29,1401,3600,5,2,5,0.0,3.9601414814814806
2,5,0.67,2752,3600,1.73,2775,3600,5.65,2950,3600,6.29,2743,3600,6.39,2777,3600,7.41,2771,3600,3,6,1,2.1759434074074058,0.0
6,1,0.67,2752,3600,1.73,2775,3600,5.65,2950,3600,6.39,2777,3600,7.41,2771,3600,7.61,2314,3600,5,1,6,0.0,5.595361629629629
1,6,0.67,2752,3600,1.73,2775,3600,5.65,2950,3600,6.39,2777,3600,7.41,2771,3600,7.71,2532,3600,5,6,1,3.9829717037037042,0.0
6,1,0.67,2752,3600,1.73,2775,3600,5.65,2950,3600,6.39,2777,3600,7.41,2771,3600,7.83,1300,3600,5,6,1,0.0,5.313694962962964
6,1,0.67,2752,3600,1.73,2775,3600,5.65,2950,3600,6.39,2777,3600,7.41,2771,3600,8.18,2014,3600,5,6,1,0.0,4.862028296296298
6,1,0.67,2752,3600,1.73,2775,3600,5.65,2950,3600,6.39,2777,3600,7.41,2771,3600,8.37,2316,3600,5,1,6,0.0,4.162028296296299
1,6,0.67,2752,3600,1.73,2775,3600,5.65,2950,3600,6.39,2777,3600,7.41,2771,3600,8.46,2271,3600,5,1,6,4.709661950617283,0.0
1,6,0.67,2752,3600,1.73,2775,3600,5.65,2950,3600,6.39,2777,3600,7.41,2771,3600,8.57,2691,3600,5,6,1,3.921328617283949,0.0
6,1,0.67,2752,3600,1.73,2775,3600,5.65,2950,3600,6.39,2777,3600,7.41,2771,3600,8.82,1637,3600,5,6,1,0.0,5.613389674897121
6,1,0.67,2752,3600,1.73,2775,3600,5.65,2950,3600,6.39,2777,3600,7.41,2771,3600,8.99,2823,3600,0,1,6,0.0,5.045056341563788
1,6,1.73,2775,3600,5.65,2950,3600,6.39,2777,3600,7.41,2771,3600,8.99,2823,3600,9.06,1484,3600,5,1,6,5.359943658436215,0.0
1,6,1.73,2775,3600,5.65,2950,3600,6.39,2777,3600,7.41,2771,3600,8.99,2823,3600,9.4,1396,3600,5,1,6,4.844943658436215,0.0
1,6,1.73,2775,3600,5.65,2950,3600,6.39,2777,3600,7.41,2771,3600,8.99,2823,3600,9.7,1677,3600,5,2,5,4.359943658436215,0.0
2,5,1.73,2775,3600,5.65,2950,3600,6.39,2777,3600,7.41,2771,3600,8.99,2823,3600,9.85,2533,3600,5,6,1,2.478943658436215,0.0
6,1,1.73,2775,3600,5.65,2950,3600,6.39,2777,3600,7.41,2771,3600,8.99,2823,3600,10.21,1501,3600,5,6,1,0.0,5.332176056927299
6,1,1.73,2775,3600,5.65,2950,3600,6.39,2777,3600,7.41,2771,3600,8.99,2823,3600,10.42,2453,3600,5,1,6,0.0,4.810509390260631
1,6,1.73,2775,3600,5.65,2950,3600,6.39,2777,3600,7.41,2771,3600,8.99,2823,3600,10.65,1540,3600,5,1,6,4.699490609739371,0.0
1,6,1.73,2775,3600,5.65,2950,3600,6.39,2777,3600,7.41,2771,3600,8.99,2823,3600,0.0,0,0,3,1,6,4.164490609739371,0.0
1,6,1.73,2775,3600,5.65,2950,3600,6.39,2777,3600,8.99,2823,3600,0.0,0,0,0.0,0,0,1,5,2,3.202823943072705,0.0
5,2,1.73,2775,3600,6.39,2777,3600,8.99,2823,3600,0.0,0,0,0.0,0,0,0.0,0,0,0,5,2,0.0,6.407537089437582
5,2,6.39,2777,3600,8.99,2823,3600,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,3,4,0.0,4.095537089437585
3,4,8.99,2823,3600,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,3,4,4.259194365843616,0.0
1,1,0.3,2684,3600,0.47,1021,3600,0.94,2838,3600,1.2,1174,3600,1.36,2090,3600,1.46,2608,3600,0,5,2,0.0,0.0
5,2,0.47,1021,3600,0.94,2838,3600,1.2,1174,3600,1.36,2090,3600,1.46,2608,3600,1.91,2573,3600,0,5,2,7.09,0.0
5,2,0.94,2838,3600,1.2,1174,3600,1.36,2090,3600,1.46,2608,3600,1.91,2573,3600,2.55,2967,3600,1,2,5,0.0,0.23399999999999999
2,5,0.94,2838,3600,1.36,2090,3600,1.46,2608,3600,1.91,2573,3600,2.55,2967,3600,2.77,2058,3600,1,6,1,3.4939999999999998,0.0
6,1,0.94,2838,3600,1.46,2608,3600,1.91,2573,3600,2.55,2967,3600,2.77,2058,3600,2.97,1101,3600,1,4,3,0.0,3.8836666666666666
4,3,0.94,2838,3600,1.91,2573,3600,2.55,2967,3600,2.77,2058,3600,2.97,1101,3600,3.52,1024,3600,3,4,3,1.495333333333333,0.0
4,3,0.94,2838,3600,1.91,2573,3600,2.55,2967,3600,2.97,1101,3600,3.52,1024,3600,3.62,1824,3600,3,2,5,0.0,3.1685000000000008
2,5,0.94,2838,3600,1.91,2573,3600,2.55,2967,3600,3.52,1024,3600,3.62,1824,3600,4.15,2815,3600,3,5,2,1.3216666666666672,0.0
5,2,0.94,2838,3600,1.91,2573,3600,2.55,2967,3600,3.62,1824,3600,4.15,2815,3600,4.32,2488,3600,3,5,2,0.0,2.182333333333334
5,2,0.94,2838,3600,1.91,2573,3600,2.55,2967,3600,4.15,2815,3600,4.32,2488,3600,4.42,2433,3600,5,1,6,0.0,0.6623333333333346
1,6,0.94,2838,3600,1.91,2573,3600,2.55,2967,3600,4.15,2815,3600,4.32,2488,3600,4.73,2399,3600,1,1,6,5.4670000000000005,0.0
1,6,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,4.32,2488,3600,4.73,2399,3600,4.88,1322,3600,5,1,6,4.573666666666667,0.0
1,6,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,4.32,2488,3600,4.73,2399,3600,5.01,1008,3600,5,1,6,4.115333333333334,0.0
1,6,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,4.32,2488,3600,4.73,2399,3600,5.43,1632,3600,5,5,2,3.7653333333333343,0.0
5,2,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,4.32,2488,3600,4.73,2399,3600,5.56,1326,3600,5,2,5,0.0,2.4538666666666664
2,5,0.94,2838,3600,2.55,2967,3600,4.15,2815,3600,4.32,2488,3600,4.73,2399,3600,5.7,2843,3600,4,6,1,2.3461333333333343,0.0
